,Energy_1,Energy_2,Trip,Average_Speeds,Style,Motor_Way,City,Country_Road,Tire_Type,Parking_Heat,Consumption_1,Consumption_2
2195,"['0,81']",0.81,"['5,0']",23.0,['Normal'],0.0,1.0,0.0,['Summer tires'],0.0,"16,20",16.3
2196,"['0,27']",0.27,"['4,0']",23.0,['Normal'],0.0,1.0,0.0,['Summer tires'],0.0,"6,75",6.8
2197,"['1,21']",1.21,"['6,0']",27.0,['Normal'],0.0,1.0,0.0,['Summer tires'],1.0,"20,17",20.3
2198,"['0,38']",0.38,"['2,0']",23.0,['Normal'],0.0,1.0,0.0,['Summer tires'],0.0,"19,00",19.2
2199,"['0,29']",0.29,"['2,0']",21.0,['Normal'],0.0,1.0,0.0,['Summer tires'],0.0,"14,50",14.8
2200,"['4,30']",4.3,"['23,0']",20.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"18,70",18.7
2201,[],,[],,[],,,,[],,,
2202,"['3,84']",3.84,"['20,0']",46.0,['Normal'],1.0,1.0,1.0,['Summer tires'],1.0,"19,20",19.2
2203,"['2,08']",2.08,"['20,0']",50.0,['Normal'],1.0,1.0,1.0,['Summer tires'],1.0,"10,40",10.4
2204,"['4,18']",4.18,"['20,0']",48.0,['Normal'],1.0,1.0,1.0,['Summer tires'],1.0,"20,90",20.9
2205,"['0,32']",0.32,"['2,0']",16.0,['Normal'],0.0,1.0,0.0,['Summer tires'],1.0,"16,00",16.2
2206,"['3,74']",3.74,"['34,0']",36.0,['Normal'],0.0,1.0,1.0,['Summer tires'],1.0,"11,00",11.0
2207,"['3,92']",3.92,"['20,0']",47.0,['Normal'],1.0,1.0,1.0,['Summer tires'],1.0,"19,60",19.6
2208,"['2,24']",2.24,"['22,0']",45.0,['Normal'],0.0,1.0,1.0,['Summer tires'],1.0,"10,18",10.2
2209,"['3,92']",3.92,"['20,0']",51.0,['Normal'],1.0,1.0,1.0,['Summer tires'],1.0,"19,60",19.6
2210,"['1,96']",1.96,"['20,0']",51.0,['Normal'],1.0,1.0,1.0,['Summer tires'],1.0,"9,80",9.8
2211,"['3,90']",3.9,"['39,0']",46.0,['Normal'],1.0,1.0,1.0,['Summer tires'],1.0,"10,00",19.5
2212,"['7,70']",7.69,"['57,0']",55.0,['Normal'],1.0,0.0,0.0,['Summer tires'],1.0,"13,51",13.5
2213,"['0,39']",0.39,"['3,0']",30.0,['Normal'],0.0,1.0,0.0,['Summer tires'],1.0,"13,00",13.0
2214,"['1,72']",1.72,"['23,0']",39.0,['Normal'],0.0,1.0,1.0,['Summer tires'],1.0,"7,48",7.5
2215,"['1,02']",1.02,"['11,0']",42.0,['Normal'],1.0,0.0,1.0,['Summer tires'],1.0,"9,27",9.3
2216,"['3,68']",3.68,"['20,0']",42.0,['Normal'],1.0,1.0,1.0,['Summer tires'],1.0,"18,40",18.4
2217,"['0,95']",0.95,"['7,0']",23.0,['Normal'],0.0,1.0,1.0,['Summer tires'],1.0,"13,57",13.7
2218,"['1,82']",1.82,"['20,0']",49.0,['Normal'],1.0,1.0,1.0,['Summer tires'],1.0,"9,10",9.1
2219,"['3,98']",3.98,"['20,0']",49.0,['Normal'],1.0,1.0,1.0,['Summer tires'],1.0,"19,90",19.9
2220,"['1,82']",1.82,"['20,0']",49.0,['Normal'],1.0,1.0,1.0,['Summer tires'],1.0,"9,10",9.1
2221,"['3,56']",3.56,"['20,0']",48.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"17,80",17.6
2222,"['0,72']",0.72,"['4,0']",26.0,['Normal'],0.0,1.0,0.0,['Summer tires'],0.0,"18,00",18.1
2223,"['1,87']",1.87,"['22,0']",44.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"8,50",8.5
2224,"['3,78']",3.78,"['20,0']",52.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"18,90",18.78
2225,"['1,52']",1.52,"['20,0']",48.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"7,60",7.6
2226,"['4,01']",4.01,"['34,0']",32.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"11,79",11.8
2227,"['4,01']",4.01,"['34,0']",32.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"11,79",11.8
2228,"['1,02']",1.02,"['8,0']",30.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],1.0,"12,75",12.8
2229,"['0,51']",0.59,"['4,0']",19.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],1.0,"12,75",12.9
2230,"['0,69']",0.69,"['4,0']",21.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],1.0,"17,25",17.2
2231,"['1,67']",1.67,"['22,0']",28.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"7,59",7.6
2232,[],,[],,[],,,,[],,,
2233,"['3,46']",3.46,"['20,0']",37.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"17,30",17.3
2234,"['1,64']",1.64,"['20,0']",33.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"8,20",8.2
2235,"['3,50']",3.5,"['20,0']",38.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"17,50",17.5
2236,"['0,30']",0.3,"['2,0']",27.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],1.0,"15,00",15.0
2237,"['0,21']",0.21,"['2,0']",20.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"10,50",10.9
2238,"['1,72']",1.72,"['20,0']",37.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"8,60",8.6
2239,"['3,82']",3.82,"['20,0']",40.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],1.0,"19,10",19.1
2240,"['1,84']",1.84,"['20,0']",37.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"9,20",9.2
2241,"['3,70']",3.7,"['20,0']",39.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],1.0,"18,50",18.5
2242,"['4,64']",4.64,"['40,0']",45.0,['Normal'],1.0,1.0,0.0,['Summer tires'],0.0,"11,60",11.6
2243,"['3,99']",3.99,"['38,0']",54.0,['Normal'],1.0,1.0,0.0,['Summer tires'],0.0,"10,50",10.5
2244,"['7,05']",7.06,"['39,0']",64.0,['Normal'],1.0,1.0,0.0,['Summer tires'],0.0,"18,08",18.1
2245,"['2,73']",2.72,"['29,0']",26.0,['Normal'],0.0,1.0,1.0,['Summer tires'],0.0,"9,41",9.4
2246,"['3,58']",3.58,"['20,0']",53.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"17,90",17.9
2247,"['2,54']",2.54,"['26,0']",28.0,['Normal'],0.0,1.0,1.0,['Summer tires'],1.0,"9,77",9.8
2248,"['3,94']",3.94,"['20,0']",46.0,['Normal'],1.0,1.0,1.0,['Summer tires'],1.0,"19,70",19.7
2249,"['1,76']",1.76,"['20,0']",42.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"8,80",8.8
2250,"['3,74']",3.74,"['20,0']",45.0,['Normal'],1.0,1.0,1.0,['Summer tires'],1.0,"18,70",18.7
2251,"['0,28']",0.28,"['2,0']",12.0,['Normal'],0.0,1.0,0.0,['Summer tires'],1.0,"14,00",14.1
2252,"['3,70']",3.7,"['20,0']",47.0,['Normal'],1.0,1.0,1.0,['Summer tires'],1.0,"18,50",18.5
2253,"['1,70']",1.7,"['20,0']",49.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"8,50",8.5
2254,"['0,83']",0.83,"['7,0']",30.0,['Normal'],0.0,1.0,0.0,['Summer tires'],0.0,"11,86",11.9
2255,"['3,26']",3.26,"['34,0']",34.0,['Normal'],0.0,1.0,1.0,['Summer tires'],0.0,"9,59",9.6
2256,"['3,53']",3.53,"['19,0']",42.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"18,58",18.6
2257,"['14,52']",14.52,"['110,0']",48.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"13,20",13.2
2258,"['4,14']",4.14,"['36,0']",51.0,['Moderate'],1.0,0.0,1.0,['Summer tires'],0.0,"11,50",11.5
2259,"['4,88']",4.88,"['37,0']",58.0,['Moderate'],1.0,0.0,1.0,['Summer tires'],0.0,"13,19",13.2
2260,"['3,06']",3.06,"['23,0']",41.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"13,30",13.3
2261,"['1,95']",1.95,"['14,0']",24.0,['Moderate'],1.0,0.0,0.0,['Summer tires'],0.0,"13,93",13.9
2262,"['8,66']",8.66,"['76,0']",44.0,['Moderate'],1.0,0.0,1.0,['Summer tires'],0.0,"11,39",11.4
2263,[],,[],,[],,,,[],,,
2264,"['5,08']",5.08,"['48,0']",37.0,['Moderate'],1.0,0.0,1.0,['Summer tires'],0.0,"10,58",10.6
2265,"['2,05']",2.05,"['21,0']",48.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"9,76",9.8
2266,"['3,63']",3.63,"['22,0']",45.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"16,50",16.5
2267,"['1,77']",1.78,"['24,0']",41.0,['Normal'],0.0,1.0,1.0,['Summer tires'],0.0,"7,38",7.4
2268,"['7,49']",7.49,"['70,0']",33.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"10,70",10.7
2269,"['3,94']",3.94,"['20,0']",41.0,['Normal'],1.0,1.0,1.0,['Summer tires'],1.0,"19,70",19.7
2270,"['1,80']",1.8,"['20,0']",38.0,['Normal'],1.0,1.0,1.0,['Summer tires'],1.0,"9,00",9.0
2271,"['4,06']",4.06,"['20,0']",49.0,['Normal'],1.0,1.0,1.0,['Summer tires'],1.0,"20,30",20.3
2272,"['1,36']",1.36,"['8,0']",24.0,['Normal'],0.0,1.0,0.0,['Summer tires'],1.0,"17,00",17.1
2273,"['1,96']",1.95,"['22,0']",39.0,['Normal'],1.0,1.0,1.0,['Summer tires'],1.0,"8,91",8.9
2274,"['3,70']",3.7,"['20,0']",41.0,['Normal'],1.0,1.0,1.0,['Summer tires'],1.0,"18,50",18.5
2275,"['2,06']",2.06,"['22,0']",41.0,['Normal'],0.0,1.0,1.0,['Summer tires'],0.0,"9,36",9.4
2276,"['4,15']",4.15,"['20,0']",41.0,['Normal'],1.0,1.0,1.0,['Summer tires'],1.0,"20,75",18.9
2277,"['0,12']",0.12,"['1,0']",17.0,['Normal'],0.0,1.0,0.0,['Summer tires'],0.0,"12,00",12.0
2278,"['1,76']",1.76,"['20,0']",56.0,['Normal'],1.0,1.0,1.0,['Summer tires'],1.0,"8,80",8.8
2279,"['3,86']",3.86,"['20,0']",49.0,['Normal'],1.0,1.0,1.0,['Summer tires'],1.0,"19,30",19.3
2280,"['7,35']",7.35,"['75,0']",43.0,['Normal'],0.0,1.0,1.0,['Summer tires'],0.0,"9,80",8.9
2281,"['12,00']",12.0,"['72,0']",41.0,['Normal'],0.0,1.0,1.0,['Summer tires'],0.0,"16,67",16.0
2282,"['0,20']",0.2,"['1,0']",15.0,['Normal'],0.0,1.0,0.0,['Summer tires'],0.0,"20,00",20.3
2283,"['1,83']",1.86,"['20,0']",28.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"9,15",9.3
2284,"['0,26']",0.26,"['1,0']",4.0,['Fast'],0.0,1.0,0.0,['Summer tires'],0.0,"26,00",26.7
2285,"['3,68']",3.68,"['20,0']",47.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"18,40",18.4
2286,"['2,77']",2.77,"['28,0']",21.0,['Moderate'],0.0,0.0,1.0,['Summer tires'],0.0,"9,89",9.9
2287,"['1,82']",1.82,"['20,0']",38.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"9,10",9.1
2288,"['3,60']",3.6,"['20,0']",38.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"18,00",18.0
2289,"['1,57']",1.57,"['21,0']",33.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"7,48",7.5
2290,"['1,12']",1.12,"['12,0']",37.0,['Moderate'],1.0,1.0,0.0,['Summer tires'],0.0,"9,33",9.4
2291,"['3,60']",3.6,"['20,0']",33.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"18,00",18.0
2292,"['0,22']",0.22,"['2,0']",20.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"11,00",11.2
2293,"['1,68']",1.64,"['20,0']",49.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"8,40",8.4
2294,[],,[],,[],,,,[],,,
2295,"['3,54']",3.54,"['20,0']",51.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"17,70",17.7
2296,"['8,78']",8.78,"['72,0']",53.0,['Moderate'],1.0,0.0,1.0,['Summer tires'],0.0,"12,19",12.2
2297,"['4,65']",4.65,"['50,0']",51.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"9,30",9.3
2298,"['3,58']",3.58,"['20,0']",45.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"17,90",17.9
2299,"['0,36']",0.36,"['2,0']",9.0,['Normal'],0.0,1.0,0.0,['Summer tires'],0.0,"18,00",18.1
2300,"['33,15']",33.15,"['242,0']",67.0,['Normal'],1.0,0.0,1.0,['Summer tires'],0.0,"13,70",13.7
2301,"['2,04']",2.04,"['15,0']",51.0,['Normal'],1.0,1.0,0.0,['Summer tires'],0.0,"13,60",13.6
2302,"['8,14']",8.17,"['61,0']",51.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"13,34",13.4
2303,"['1,91']",1.91,"['14,0']",62.0,['Normal'],0.0,1.0,1.0,['Summer tires'],0.0,"13,64",13.7
2304,"['2,05']",2.05,"['14,0']",61.0,['Normal'],0.0,1.0,1.0,['Summer tires'],0.0,"14,64",14.7
2305,"['34,97']",34.97,"['261,0']",63.0,['Normal'],1.0,0.0,1.0,['Summer tires'],0.0,"13,40",13.4
2306,"['2,18']",2.18,"['20,0']",28.0,['Fast'],1.0,1.0,1.0,['Summer tires'],0.0,"10,90",10.9
2307,"['3,76']",3.76,"['20,0']",31.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"18,80",18.8
2308,"['1,40']",1.4,"['20,0']",34.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"7,00",7.0
2309,"['4,20']",4.2,"['20,0']",43.0,['Fast'],1.0,1.0,1.0,['Summer tires'],0.0,"21,00",21.0
2310,"['1,46']",1.46,"['20,0']",47.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"7,30",7.3
2311,"['3,94']",3.94,"['20,0']",37.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"19,70",19.7
2312,"['1,54']",1.54,"['20,0']",45.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"7,70",7.7
2313,"['3,54']",3.54,"['20,0']",48.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"17,70",17.7
2314,"['18,54']",18.5,"['167,0']",62.0,['Moderate'],1.0,0.0,1.0,['Summer tires'],0.0,"11,10",11.1
2315,"['0,09']",0.09,"['1,0']",16.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"9,00",8.8
2316,"['0,66']",0.66,"['5,0']",29.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"13,20",13.3
2317,"['22,80']",22.8,"['181,0']",62.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"12,60",12.6
2318,"['1,57']",1.57,"['21,0']",29.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"7,48",7.5
2319,"['3,54']",3.54,"['20,0']",43.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"17,70",17.7
2320,"['1,58']",1.58,"['20,0']",43.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"7,90",7.9
2321,"['3,88']",3.88,"['20,0']",37.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"19,40",19.4
2322,"['0,11']",0.11,"['1,0']",13.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"11,00",10.5
2323,"['1,66']",1.66,"['20,0']",41.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"8,30",8.3
2324,"['3,94']",3.94,"['20,0']",40.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"19,70",19.7
2325,[],,[],,[],,,,[],,,
2326,"['1,02']",1.02,"['7,0']",29.0,['Normal'],0.0,1.0,0.0,['Summer tires'],0.0,"14,57",14.6
2327,"['1,47']",1.47,"['21,0']",33.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"7,00",7.0
2328,"['1,43']",1.43,"['13,0']",36.0,['Moderate'],1.0,1.0,0.0,['Summer tires'],0.0,"11,00",11.0
2329,"['3,78']",3.78,"['20,0']",35.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"18,90",18.9
2330,"['2,40']",2.4,"['20,0']",30.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"12,00",12.0
2331,"['3,96']",3.96,"['20,0']",41.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"19,80",19.8
2332,"['1,75']",1.75,"['12,0']",28.0,['Normal'],0.0,1.0,0.0,['Summer tires'],0.0,"14,58",14.6
2333,"['0,58']",0.58,"['4,0']",33.0,['Normal'],0.0,1.0,0.0,['Summer tires'],0.0,"14,50",14.4
2334,"['0,97']",0.97,"['7,0']",25.0,['Normal'],0.0,1.0,0.0,['Summer tires'],0.0,"13,86",13.8
2335,"['0,22']",0.22,"['2,0']",17.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"11,00",10.9
2336,"['1,16']",1.16,"['11,0']",41.0,['Moderate'],1.0,1.0,0.0,['Summer tires'],0.0,"10,55",10.6
2337,"['1,42']",1.42,"['21,0']",32.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"6,76",6.8
2338,"['3,54']",3.54,"['20,0']",49.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"17,70",17.7
2339,"['3,99']",3.99,"['36,0']",27.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"11,08",11.1
2340,"['3,46']",3.46,"['20,0']",42.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"17,30",17.3
2341,"['0,18']",0.18,"['2,0']",27.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"9,00",9.1
2342,"['1,54']",1.54,"['20,0']",43.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"7,70",7.7
2343,"['3,32']",3.32,"['20,0']",49.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"16,60",16.6
2344,"['0,89']",0.89,"['6,0']",23.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"14,83",14.9
2345,"['2,18']",2.18,"['23,0']",23.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"9,48",9.5
2346,"['3,50']",3.5,"['20,0']",46.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"17,50",17.5
2347,"['1,68']",1.96,"['20,0']",42.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"8,40",9.8
2348,"['3,64']",3.64,"['20,0']",54.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"18,20",18.2
2349,"['6,30']",6.3,"['53,0']",60.0,['Moderate'],1.0,1.0,0.0,['Summer tires'],0.0,"11,89",11.9
2350,"['3,36']",3.36,"['24,0']",57.0,['Normal'],1.0,1.0,0.0,['Summer tires'],0.0,"14,00",14.0
2351,"['3,12']",3.12,"['26,0']",41.0,['Normal'],1.0,1.0,0.0,['Summer tires'],0.0,"12,00",12.5
2352,"['0,22']",0.22,"['2,0']",16.0,['Normal'],0.0,1.0,0.0,['Summer tires'],0.0,"11,00",11.1
2353,"['0,39']",0.39,"['2,0']",17.0,['Fast'],0.0,1.0,0.0,['Summer tires'],0.0,"19,50",19.6
2354,"['0,22']",0.22,"['2,0']",16.0,['Normal'],0.0,1.0,0.0,['Summer tires'],0.0,"11,00",11.1
2355,"['1,58']",1.58,"['20,0']",43.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"7,90",7.9
2356,[],,[],,[],,,,[],,,
2357,"['3,58']",3.59,"['20,0']",47.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"17,90",17.9
2358,"['1,24']",1.24,"['21,0']",35.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"5,90",5.9
2359,"['1,21']",1.21,"['11,0']",37.0,['Moderate'],1.0,1.0,0.0,['Summer tires'],0.0,"11,00",11.0
2360,"['3,32']",3.32,"['20,0']",47.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"16,60",16.6
2361,"['0,80']",0.81,"['7,0']",29.0,['Normal'],0.0,1.0,0.0,['Summer tires'],0.0,"11,43",11.5
2362,"['1,88']",1.88,"['20,0']",38.0,['Fast'],1.0,1.0,1.0,['Summer tires'],0.0,"9,40",9.4
2363,"['3,60']",3.6,"['20,0']",56.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"18,00",18.0
2364,"['1,42']",1.42,"['10,0']",28.0,['Normal'],0.0,1.0,0.0,['Summer tires'],0.0,"14,20",14.2
2365,"['1,82']",1.83,"['22,0']",43.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"8,27",8.3
2366,"['3,22']",3.22,"['20,0']",48.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"16,10",16.1
2367,"['1,36']",1.36,"['20,0']",49.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"6,80",6.8
2368,"['0,09']",0.09,"['1,0']",13.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"9,00",9.1
2369,"['3,44']",3.44,"['20,0']",46.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"17,20",17.2
2370,"['2,73']",2.74,"['23,0']",51.0,['Normal'],1.0,1.0,0.0,['Summer tires'],0.0,"11,87",11.9
2371,"['3,28']",3.28,"['24,0']",60.0,['Normal'],1.0,0.0,0.0,['Summer tires'],0.0,"13,67",13.7
2372,"['2,94']",2.93,"['26,0']",30.0,['Normal'],0.0,1.0,0.0,['Summer tires'],0.0,"11,31",11.3
2373,"['1,60']",1.6,"['20,0']",48.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"8,00",8.0
2374,"['3,34']",3.34,"['20,0']",49.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"16,70",16.7
2375,"['2,67']",2.67,"['33,0']",40.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"8,09",8.1
2376,"['3,34']",3.34,"['20,0']",52.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"16,70",16.7
2377,"['1,56']",1.56,"['20,0']",38.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"7,80",7.8
2378,"['3,16']",3.16,"['20,0']",48.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"15,80",15.8
2379,"['0,75']",0.75,"['8,0']",16.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"9,38",9.4
2380,"['1,48']",1.48,"['20,0']",40.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"7,40",7.4
2381,"['3,42']",3.42,"['20,0']",50.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"17,10",17.1
2382,"['0,54']",0.54,"['5,0']",14.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"10,80",10.7
2383,"['2,07']",2.07,"['23,0']",35.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"9,00",9.0
2384,"['3,62']",3.62,"['20,0']",53.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"18,10",18.1
2385,"['2,64']",2.64,"['22,0']",24.0,['Fast'],0.0,1.0,1.0,['Summer tires'],0.0,"12,00",12.0
2386,"['16,12']",16.12,"['128,0']",58.0,['Normal'],1.0,0.0,1.0,['Summer tires'],0.0,"12,59",12.6
2387,[],,[],,[],,,,[],,,
2388,"['21,16']",21.16,"['168,0']",45.0,['Moderate'],1.0,0.0,1.0,['Summer tires'],0.0,"12,60",12.6
2389,"['0,71']",0.71,"['5,0']",25.0,['Normal'],0.0,1.0,0.0,['Summer tires'],0.0,"14,20",14.3
2390,"['18,76']",18.76,"['159,0']",52.0,['Normal'],1.0,0.0,1.0,['Summer tires'],0.0,"11,80",11.8
2391,"['1,47']",1.47,"['21,0']",39.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"7,00",7.0
2392,"['1,31']",1.31,"['11,0']",35.0,['Moderate'],1.0,1.0,0.0,['Summer tires'],0.0,"11,91",11.9
2393,"['3,58']",3.58,"['20,0']",47.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"17,90",17.9
2394,"['3,06']",3.06,"['20,0']",56.0,['Fast'],1.0,1.0,1.0,['Summer tires'],0.0,"15,30",56.0
2395,"['4,36']",4.37,"['39,0']",52.0,['Normal'],0.0,1.0,1.0,['Summer tires'],0.0,"11,18",11.2
2396,"['3,64']",3.64,"['20,0']",50.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"18,20",18.2
2397,"['0,17']",0.17,"['1,0']",13.0,['Normal'],0.0,1.0,0.0,['Summer tires'],0.0,"17,00",16.9
2398,"['2,04']",2.04,"['20,0']",50.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"10,20",10.2
2399,"['3,70']",3.7,"['20,0']",48.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"18,50",18.5
2400,"['1,13']",1.13,"['8,0']",25.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"14,13",14.2
2401,"['1,85']",1.84,"['22,0']",42.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"8,41",8.4
2402,"['3,46']",3.46,"['20,0']",49.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"17,30",17.3
2403,"['3,60']",3.6,"['20,0']",39.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"18,00",18.0
2404,"['2,73']",2.73,"['33,0']",32.0,['Normal'],0.0,1.0,1.0,['Summer tires'],0.0,"8,27",8.3
2405,"['18,01']",18.01,"['143,0']",42.0,['Normal'],1.0,0.0,1.0,['Summer tires'],0.0,"12,59",12.6
2406,"['3,87']",3.87,"['43,0']",37.0,['Moderate'],1.0,1.0,0.0,['Summer tires'],0.0,"9,00",9.0
2407,"['3,54']",3.54,"['20,0']",50.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"17,70",17.7
2408,"['2,00']",2.0,"['20,0']",38.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"10,00",10.0
2409,"['1,62']",1.62,"['20,0']",53.0,['Normal'],1.0,1.0,1.0,['Summer tires'],0.0,"8,10",8.1
2410,"['3,49']",3.49,"['21,0']",53.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"16,62",16.6
2411,"['1,50']",1.5,"['20,0']",46.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"7,50",7.5
2412,"['3,59']",3.59,"['21,0']",41.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"17,10",17.1
2413,"['0,15']",0.15,"['1,0']",16.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"15,00",15.8
2414,"['1,53']",1.53,"['21,0']",59.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"7,29",7.3
